"Stock","yr","ct","bt"
"anb-78ab",1987,7619,"NA"
"anb-78ab",1988,8382,"NA"
"anb-78ab",1989,8820,"NA"
"anb-78ab",1990,9632,"NA"
"anb-78ab",1991,8780,"NA"
"anb-78ab",1992,8176,"NA"
"anb-78ab",1993,6566,"NA"
"anb-78ab",1994,5744,"NA"
"anb-78ab",1995,6953,"NA"
"anb-78ab",1996,8092,"NA"
"anb-78ab",1997,8114,0.81
"anb-78ab",1998,8599,0.58
"anb-78ab",1999,6739,0.45
"anb-78ab",2000,6645,0.62
"anb-78ab",2001,5728,0.79
"anb-78ab",2002,6394,0.93
"anb-78ab",2003,8368,0.51
"anb-78ab",2004,7436,0.62
"anb-78ab",2005,7532,0.52
"anb-78ab",2006,5720,0.8
"anb-78ab",2007,6357,1.07
"anb-78ab",2008,7379,1.47
"anb-78ab",2009,9082,0.77
"anb-78ab",2010,9359,0.5
"anb-78ab",2011,7988,1.07
"anb-78ab",2012,8964,1.21
"anb-78ab",2013,12655,0.8725
"anb-78ab",2014,10872,0.81
"bli-oth",1988,4185,
"bli-oth",1989,2610,
"bli-oth",1990,1939,
"bli-oth",1991,3274,
"bli-oth",1992,2602,
"bli-oth",1993,4793,
"bli-oth",1994,1616,
"bli-oth",1995,1440,
"bli-oth",1996,1257,
"bli-oth",1997,1000,
"bli-oth",1998,1009,
"bli-oth",1999,1915,
"bli-oth",2000,988,
"bli-oth",2001,1162,
"bli-oth",2002,1806,
"bli-oth",2003,1462,
"bli-oth",2004,1171,
"bli-oth",2005,966,
"bli-oth",2006,839,
"bli-oth",2007,679,
"bli-oth",2008,969,
"bli-oth",2009,687,
"bli-oth",2010,670,
"bli-oth",2011,534,
"bli-oth",2012,1136,
"bli-oth",2013,460,
"bli-oth",2014,240,
"mgb-8c9a",1986,1408,4317
"mgb-8c9a",1987,2021,6066
"mgb-8c9a",1988,2586,6789
"mgb-8c9a",1989,3037,6790
"mgb-8c9a",1990,2354,6045
"mgb-8c9a",1991,2129,5822
"mgb-8c9a",1992,2353,5505
"mgb-8c9a",1993,1822,5403
"mgb-8c9a",1994,1920,5682
"mgb-8c9a",1995,2058,5080
"mgb-8c9a",1996,1466,4523
"mgb-8c9a",1997,1204,4001
"mgb-8c9a",1998,1501,4668
"mgb-8c9a",1999,1442,4162
"mgb-8c9a",2000,1414,3932
"mgb-8c9a",2001,1221,3316
"mgb-8c9a",2002,1028,3483
"mgb-8c9a",2003,1067,3828
"mgb-8c9a",2004,1354,4157
"mgb-8c9a",2005,1358,4164
"mgb-8c9a",2006,1427,4781
"mgb-8c9a",2007,1396,4732
"mgb-8c9a",2008,1182,5467
"mgb-8c9a",2009,1413,5398
"mgb-8c9a",2010,1562,5967
"mgb-8c9a",2011,1397,5660
"mgb-8c9a",2012,1321,6440
"mgb-8c9a",2013,1427,5933
"mgb-8c9a",2014,1942,6725
"hom-soth",1992,27858,327162
"hom-soth",1993,31521,342392
"hom-soth",1994,28451,347936
"hom-soth",1995,25132,349352
"hom-soth",1996,20360,346204
"hom-soth",1997,29491,353268
"hom-soth",1998,41661,387220
"hom-soth",1999,27768,409916
"hom-soth",2000,26161,415136
"hom-soth",2001,24911,413614
"hom-soth",2002,22506,414862
"hom-soth",2003,18887,410370
"hom-soth",2004,24485,403718
"hom-soth",2005,22689,401088
"hom-soth",2006,23895,410776
"hom-soth",2007,22787,417138
"hom-soth",2008,22993,396562
"hom-soth",2009,25727,371704
"hom-soth",2010,27217,355022
"hom-soth",2011,22575,343368
"hom-soth",2012,24868,344666
"hom-soth",2013,28988,377210
"hom-soth",2014,29017,459580
"ple-89a",1994,399,
"ple-89a",1995,331,
"ple-89a",1996,262,
"ple-89a",1997,258,
"ple-89a",1998,225,
"ple-89a",1999,224,
"ple-89a",2000,230,
"ple-89a",2001,223,
"ple-89a",2002,179,
"ple-89a",2003,223,
"ple-89a",2004,399,
"ple-89a",2005,224,
"ple-89a",2006,253,
"ple-89a",2007,264,
"ple-89a",2008,193,
"ple-89a",2009,246,
"ple-89a",2010,325,
"ple-89a",2011,282,
"ple-89a",2012,251,
"ple-89a",2013,196,
"ple-89a",2014,220,
"pol-89a",1986,2806,
"pol-89a",1987,2918,
"pol-89a",1988,2582,
"pol-89a",1989,1973,
"pol-89a",1990,1900,
"pol-89a",1991,2168,
"pol-89a",1992,1958,
"pol-89a",1993,1513,
"pol-89a",1994,1955,
"pol-89a",1995,1679,
"pol-89a",1996,1354,
"pol-89a",1997,1378,
"pol-89a",1998,1165,
"pol-89a",1999,1333,
"pol-89a",2000,1500,
"pol-89a",2001,1610,
"pol-89a",2002,1717,
"pol-89a",2003,1458,
"pol-89a",2004,1458,
"pol-89a",2005,1755,
"pol-89a",2006,1950,
"pol-89a",2007,1606,
"pol-89a",2008,1302,
"pol-89a",2009,1837,
"pol-89a",2010,1671,
"pol-89a",2011,1907,
"pol-89a",2012,1394,
"pol-89a",2013,1635,
"pol-89a",2014,1983,
"Bss-8ab",2000,2362,1.66
"Bss-8ab",2001,2309,1.84
"Bss-8ab",2002,2392,1.27
"Bss-8ab",2003,2616,1.37
"Bss-8ab",2004,2380,1.55
"Bss-8ab",2005,2796,0.86
"Bss-8ab",2006,2877,0.85
"Bss-8ab",2007,2769,1.18
"Bss-8ab",2008,2745,0.93
"Bss-8ab",2009,2279,1.2
"Bss-8ab",2010,2231,1.19
"Bss-8ab",2011,2576,1.2
"Bss-8ab",2012,2554,1.3
"Bss-8ab",2013,2685,1.52
"Bss-8ab",2014,2991,1.61
"Bss-8c9a",1978,576,
"Bss-8c9a",1979,550,
"Bss-8c9a",1980,460,
"Bss-8c9a",1981,370,
"Bss-8c9a",1982,691,
"Bss-8c9a",1983,522,
"Bss-8c9a",1984,681,
"Bss-8c9a",1985,475,
"Bss-8c9a",1986,580,
"Bss-8c9a",1987,542,
"Bss-8c9a",1988,586,
"Bss-8c9a",1989,1029,
"Bss-8c9a",1990,1042,
"Bss-8c9a",1991,867,
"Bss-8c9a",1992,743,
"Bss-8c9a",1993,694,
"Bss-8c9a",1994,863,
"Bss-8c9a",1995,798,
"Bss-8c9a",1996,956,
"Bss-8c9a",1997,742,
"Bss-8c9a",1998,683,
"Bss-8c9a",1999,720,
"Bss-8c9a",2000,775,
"Bss-8c9a",2001,635,
"Bss-8c9a",2002,518,
"Bss-8c9a",2003,466,
"Bss-8c9a",2004,676,
"Bss-8c9a",2005,753,
"Bss-8c9a",2006,905,
"Bss-8c9a",2007,910,
"Bss-8c9a",2008,614,
"Bss-8c9a",2009,652,
"Bss-8c9a",2010,814,
"Bss-8c9a",2011,777,
"Bss-8c9a",2012,701,
"Bss-8c9a",2013,1046,
"Bss-8c9a",2014,917,
"sol-8c9a",2000,1017,
"sol-8c9a",2001,984,
"sol-8c9a",2002,721,
"sol-8c9a",2003,885,
"sol-8c9a",2004,959,
"sol-8c9a",2005,1105,
"sol-8c9a",2006,759,
"sol-8c9a",2007,615,
"sol-8c9a",2008,745,
"sol-8c9a",2009,787,
"sol-8c9a",2010,1025,
"sol-8c9a",2011,903,
"sol-8c9a",2012,732,
"sol-8c9a",2013,873,
"sol-8c9a",2014,829,
"anp-78ab",1986,23666,"NA"
"anp-78ab",1987,21909,"NA"
"anp-78ab",1988,20095,"NA"
"anp-78ab",1989,21130,"NA"
"anp-78ab",1990,19753,"NA"
"anp-78ab",1991,16160,"NA"
"anp-78ab",1992,12766,"NA"
"anp-78ab",1993,13458,"NA"
"anp-78ab",1994,16120,"NA"
"anp-78ab",1995,19730,"NA"
"anp-78ab",1996,22162,"NA"
"anp-78ab",1997,21660,1.53
"anp-78ab",1998,19572,2.01
"anp-78ab",1999,18250,1.25
"anp-78ab",2000,13941,0.94
"anp-78ab",2001,16681,2.34
"anp-78ab",2002,19826,2.46
"anp-78ab",2003,24865,2.27
"anp-78ab",2004,27714,3.44
"anp-78ab",2005,25543,2.77
"anp-78ab",2006,25898,3.17
"anp-78ab",2007,28977,3.45
"anp-78ab",2008,24376,3.18
"anp-78ab",2009,18844,2.6
"anp-78ab",2010,19521,1.85
"anp-78ab",2011,20370,3.43
"anp-78ab",2012,24409,4.47
"anp-78ab",2013,24200,3.95
"anp-78ab",2014,25328,2.16
"whg-89a",1994,3647,
"whg-89a",1995,2648,
"whg-89a",1996,1561,
"whg-89a",1997,1945,
"whg-89a",1998,1858,
"whg-89a",1999,1653,
"whg-89a",2000,1448,
"whg-89a",2001,2281,
"whg-89a",2002,2203,
"whg-89a",2003,2451,
"whg-89a",2004,2291,
"whg-89a",2005,2083,
"whg-89a",2006,1841,
"whg-89a",2007,2012,
"whg-89a",2008,1058,
"whg-89a",2009,1473,
"whg-89a",2010,2452,
"whg-89a",2011,2243,
"whg-89a",2012,1994,
"whg-89a",2013,2094,
"whg-89a",2014,1690,
"arg-5b6a",1988,8211,"NA"
"arg-5b6a",1989,20808,"NA"
"arg-5b6a",1990,9683,"NA"
"arg-5b6a",1991,4786,"NA"
"arg-5b6a",1992,6974,"NA"
"arg-5b6a",1993,2132,"NA"
"arg-5b6a",1994,8595,"NA"
"arg-5b6a",1995,17224,"NA"
"arg-5b6a",1996,15130,52.9
"arg-5b6a",1997,15702,44.9
"arg-5b6a",1998,23126,31.5
"arg-5b6a",1999,16452,33
"arg-5b6a",2000,12198,40
"arg-5b6a",2001,24547,40.5
"arg-5b6a",2002,19237,18.8
"arg-5b6a",2003,8597,25.5
"arg-5b6a",2004,10369,32.9
"arg-5b6a",2005,12647,21.7
"arg-5b6a",2006,17456,27.7
"arg-5b6a",2007,21943,16.2
"arg-5b6a",2008,20112,32
"arg-5b6a",2009,20879,56.4
"arg-5b6a",2010,21850,37.8
"arg-5b6a",2011,22295,37.3
"arg-5b6a",2012,14969,33.9
"arg-5b6a",2013,16405,18.7
"arg-5b6a",2014,15642,19.6
"had-iris",1995,2516,0.096
"had-iris",1996,3690,0.886
"had-iris",1997,4442,1.347
"had-iris",1998,5889,1.4
"had-iris",1999,4729,0.96
"had-iris",2000,2159,0.544
"had-iris",2001,2515,0.968
"had-iris",2002,2204,0.707
"had-iris",2003,1906.5,1.525
"had-iris",2004,1609,1.466
"had-iris",2005,1217,1.078
"had-iris",2006,939,1.412
"had-iris",2007,1608,1.515
"had-iris",2008,1429,1.715
"had-iris",2009,1160,1.139
"had-iris",2010,1187,0.573
"had-iris",2011,753,0.709
"had-iris",2012,942,0.86
"had-iris",2013,537,1.023
"had-iris",2014,1006,0.837
"meg-rock",1990,804,"NA"
"meg-rock",1991,1045,"NA"
"meg-rock",1992,1073,"NA"
"meg-rock",1993,925,"NA"
"meg-rock",1994,1046,"NA"
"meg-rock",1995,816,"NA"
"meg-rock",1996,843,"NA"
"meg-rock",1997,1009,"NA"
"meg-rock",1998,1091,"NA"
"meg-rock",1999,866,"NA"
"meg-rock",2000,964,"NA"
"meg-rock",2001,824,"NA"
"meg-rock",2002,455,"NA"
"meg-rock",2003,632,"NA"
"meg-rock",2004,528,"NA"
"meg-rock",2005,382,679
"meg-rock",2006,344,910
"meg-rock",2007,106,1289
"meg-rock",2008,294,1728
"meg-rock",2009,226,1507
"meg-rock",2010,139,1911
"meg-rock",2011,155,885
"meg-rock",2012,224,4321
"meg-rock",2013,278,3030
"meg-rock",2014,343,3317
"mgw-78",1984,18828,1.302
"mgw-78",1985,19597,1.319
"mgw-78",1986,21248,1.328
"mgw-78",1987,18819,1.391
"mgw-78",1988,19302,1.215
"mgw-78",1989,21815,1.023
"mgw-78",1990,17655,0.877
"mgw-78",1991,18376,0.897
"mgw-78",1992,18588,0.928
"mgw-78",1993,18037,1.002
"mgw-78",1994,16385,0.982
"mgw-78",1995,19068,1.096
"mgw-78",1996,18135,0.989
"mgw-78",1997,17296,1.059
"mgw-78",1998,19716,1.108
"mgw-78",1999,16601,0.939
"mgw-78",2000,16902,0.953
"mgw-78",2001,18039,0.977
"mgw-78",2002,18800,0.879
"mgw-78",2003,19696,0.819
"mgw-78",2004,19540,0.724
"mgw-78",2005,15281,0.722
"mgw-78",2006,15369,0.686
"mgw-78",2007,15751,0.741
"mgw-78",2008,13384,0.786
"mgw-78",2009,15952,0.938
"mgw-78",2010,17583,0.969
"mgw-78",2011,15263,0.89
"mgw-78",2012,15653,0.962
"mgw-78",2013,20008,1.095
"mgw-78",2014,15456,1.403
"nep-14",2000,647,"NA"
"nep-14",2001,574,"NA"
"nep-14",2002,619,"NA"
"nep-14",2003,387,"NA"
"nep-14",2004,500,"NA"
"nep-14",2005,603,"NA"
"nep-14",2006,650,"NA"
"nep-14",2007,1006,"NA"
"nep-14",2008,718,408
"nep-14",2009,740,350
"nep-14",2010,615,422
"nep-14",2011,593,449
"nep-14",2012,562,694
"nep-14",2013,534,487
"nep-14",2014,711,449
"nep-15",1965,1018,"NA"
"nep-15",1966,1701,"NA"
"nep-15",1967,2077,"NA"
"nep-15",1968,1987,"NA"
"nep-15",1969,3814,"NA"
"nep-15",1970,4393,"NA"
"nep-15",1971,4574,"NA"
"nep-15",1972,5724,"NA"
"nep-15",1973,5894,"NA"
"nep-15",1974,3671,"NA"
"nep-15",1975,5074,"NA"
"nep-15",1976,5603,"NA"
"nep-15",1977,6514,"NA"
"nep-15",1978,7296,"NA"
"nep-15",1979,8948,"NA"
"nep-15",1980,4578,"NA"
"nep-15",1981,7249,"NA"
"nep-15",1982,9315,"NA"
"nep-15",1983,9448,"NA"
"nep-15",1984,7760,"NA"
"nep-15",1985,6901,"NA"
"nep-15",1986,9978,"NA"
"nep-15",1987,9753,"NA"
"nep-15",1988,8586,"NA"
"nep-15",1989,8828,"NA"
"nep-15",1990,8600,"NA"
"nep-15",1991,9854,"NA"
"nep-15",1992,8641,"NA"
"nep-15",1993,9702,"NA"
"nep-15",1994,8806,"NA"
"nep-15",1995,9496,"NA"
"nep-15",1996,8447,"NA"
"nep-15",1997,11271,"NA"
"nep-15",1998,10728,"NA"
"nep-15",1999,13686,"NA"
"nep-15",2000,10670,"NA"
"nep-15",2001,9541,"NA"
"nep-15",2002,8493,"NA"
"nep-15",2003,9765,5500
"nep-15",2004,9270,5500
"nep-15",2005,7954,5700
"nep-15",2006,9861,5400
"nep-15",2007,11691,5100
"nep-15",2008,11908,4300
"nep-15",2009,12098,4600
"nep-15",2010,10463,5000
"nep-15",2011,12862,4900
"nep-15",2012,12429,5100
"nep-15",2013,10272,4300
"nep-15",2014,10013,4600
"nep-17",1988,828,"NA"
"nep-17",1989,347,"NA"
"nep-17",1990,519,"NA"
"nep-17",1991,410,"NA"
"nep-17",1992,374,"NA"
"nep-17",1993,372,"NA"
"nep-17",1994,729,"NA"
"nep-17",1995,867,"NA"
"nep-17",1996,528,"NA"
"nep-17",1997,841,"NA"
"nep-17",1998,1410,"NA"
"nep-17",1999,1140,"NA"
"nep-17",2000,880,"NA"
"nep-17",2001,913,"NA"
"nep-17",2002,1354,1070
"nep-17",2003,1133,1246
"nep-17",2004,625,1410
"nep-17",2005,978,1092
"nep-17",2006,837,627
"nep-17",2007,1113,920
"nep-17",2008,1257,541
"nep-17",2009,725,696
"nep-17",2010,1139,879
"nep-17",2011,759,672
"nep-17",2012,1346,468
"nep-17",2013,1395,441
"nep-17",2014,800,383
"nep-11",1990,2745,"NA"
"nep-11",1991,3234,"NA"
"nep-11",1992,3912,"NA"
"nep-11",1993,3222,"NA"
"nep-11",1994,5251,"NA"
"nep-11",1995,4511,"NA"
"nep-11",1996,3195,"NA"
"nep-11",1997,3332,"NA"
"nep-11",1998,2508,"NA"
"nep-11",1999,3530,794
"nep-11",2000,3347,1166
"nep-11",2001,3419,1092
"nep-11",2002,3717,1337
"nep-11",2003,3568,1751
"nep-11",2004,3284,1751
"nep-11",2005,3456,1540
"nep-11",2006,4923,1762
"nep-11",2007,4192,1206
"nep-11",2008,3993,1047
"nep-11",2009,3823,1195
"nep-11",2010,2541,1293
"nep-11",2011,2851,1726
"nep-11",2012,3746,891
"nep-11",2013,3777,1403
"nep-11",2014,3312,1251
"nep-12",1990,4814,"NA"
"nep-12",1991,4564,"NA"
"nep-12",1992,4622,"NA"
"nep-12",1993,5060,"NA"
"nep-12",1994,4849,"NA"
"nep-12",1995,5137,"NA"
"nep-12",1996,4452,"NA"
"nep-12",1997,4615,"NA"
"nep-12",1998,3963,"NA"
"nep-12",1999,4258,1086
"nep-12",2000,4237,1854
"nep-12",2001,4582,2037
"nep-12",2002,3552,1899
"nep-12",2003,4260,2157
"nep-12",2004,4323,2558
"nep-12",2005,4300,2208
"nep-12",2006,4957,1845
"nep-12",2007,6374,1016
"nep-12",2008,5961,1608
"nep-12",2009,4501,1542
"nep-12",2010,3979,2076
"nep-12",2011,3794,1945
"nep-12",2012,4134,919
"nep-12",2013,3826,1718
"nep-12",2014,3394,2073
"nep-13",1990,3102,"NA"
"nep-13",1991,3285,"NA"
"nep-13",1992,2903,"NA"
"nep-13",1993,3638,"NA"
"nep-13",1994,3027,"NA"
"nep-13",1995,4606,579
"nep-13",1996,4692,935
"nep-13",1997,4219,1198
"nep-13",1998,6133,1262
"nep-13",1999,4318,930
"nep-13",2000,3887,1411
"nep-13",2001,3859,1486
"nep-13",2002,3790,1571
"nep-13",2003,4420,1817
"nep-13",2004,4408,1970
"nep-13",2005,4006,1959
"nep-13",2006,5295,1851
"nep-13",2007,9226,1233
"nep-13",2008,7356,1769
"nep-13",2009,6169,1499
"nep-13",2010,6379,1750
"nep-13",2011,7000,2165
"nep-13",2012,7753,1421
"nep-13",2013,5889,1990
"nep-13",2014,6881,1328
"nep-oth-6a",1982,27,
"nep-oth-6a",1983,34,
"nep-oth-6a",1984,36,
"nep-oth-6a",1985,104,
"nep-oth-6a",1986,89,
"nep-oth-6a",1987,257,
"nep-oth-6a",1988,529,
"nep-oth-6a",1989,212,
"nep-oth-6a",1990,182,
"nep-oth-6a",1991,255,
"nep-oth-6a",1992,248,
"nep-oth-6a",1993,344,
"nep-oth-6a",1994,441,
"nep-oth-6a",1995,460,
"nep-oth-6a",1996,239,
"nep-oth-6a",1997,243,
"nep-oth-6a",1998,157,
"nep-oth-6a",1999,438,
"nep-oth-6a",2000,421,
"nep-oth-6a",2001,420,
"nep-oth-6a",2002,397,
"nep-oth-6a",2003,433,
"nep-oth-6a",2004,403,
"nep-oth-6a",2005,254,
"nep-oth-6a",2006,241,
"nep-oth-6a",2007,420,
"nep-oth-6a",2008,128,
"nep-oth-6a",2009,185,
"nep-oth-6a",2010,569,
"nep-oth-6a",2011,219,
"nep-oth-6a",2012,435,
"nep-oth-6a",2013,234,
"nep-oth-6a",2014,245,
"nep-19",1989,899,"NA"
"nep-19",1990,754,"NA"
"nep-19",1991,1077,"NA"
"nep-19",1992,888,"NA"
"nep-19",1993,905,"NA"
"nep-19",1994,390,"NA"
"nep-19",1995,695,"NA"
"nep-19",1996,888,"NA"
"nep-19",1997,756,"NA"
"nep-19",1998,827,"NA"
"nep-19",1999,579,"NA"
"nep-19",2000,696,"NA"
"nep-19",2001,815,"NA"
"nep-19",2002,1318,"NA"
"nep-19",2003,1239,"NA"
"nep-19",2004,1074,"NA"
"nep-19",2005,711,"NA"
"nep-19",2006,741,"NA"
"nep-19",2007,957,"NA"
"nep-19",2008,866,"NA"
"nep-19",2009,833,"NA"
"nep-19",2010,722,"NA"
"nep-19",2011,608,665
"nep-19",2012,770,594
"nep-19",2013,781,487
"nep-19",2014,468,636
"nep-16",1971,1944,"NA"
"nep-16",1972,1738,"NA"
"nep-16",1973,2946,"NA"
"nep-16",1974,2794,"NA"
"nep-16",1975,2150,"NA"
"nep-16",1976,1327,"NA"
"nep-16",1977,1545,"NA"
"nep-16",1978,1744,"NA"
"nep-16",1979,2269,"NA"
"nep-16",1980,2925,"NA"
"nep-16",1981,3381,"NA"
"nep-16",1982,4289,"NA"
"nep-16",1983,3426,"NA"
"nep-16",1984,3571,"NA"
"nep-16",1985,3919,"NA"
"nep-16",1986,2591,"NA"
"nep-16",1987,2499,"NA"
"nep-16",1988,2375,"NA"
"nep-16",1989,2115,"NA"
"nep-16",1990,1895,"NA"
"nep-16",1991,1640,"NA"
"nep-16",1992,2015,"NA"
"nep-16",1993,1857,"NA"
"nep-16",1994,2512,"NA"
"nep-16",1995,2936,"NA"
"nep-16",1996,2230,"NA"
"nep-16",1997,2409,"NA"
"nep-16",1998,2155,"NA"
"nep-16",1999,2290,"NA"
"nep-16",2000,910,"NA"
"nep-16",2001,1222,"NA"
"nep-16",2002,1327,"NA"
"nep-16",2003,1064,"NA"
"nep-16",2004,1406,"NA"
"nep-16",2005,2197,"NA"
"nep-16",2006,2185,"NA"
"nep-16",2007,2074,"NA"
"nep-16",2008,1000,"NA"
"nep-16",2009,879,"NA"
"nep-16",2010,922,"NA"
"nep-16",2011,1278,"NA"
"nep-16",2012,1258,787
"nep-16",2013,1141,768
"nep-16",2014,1189,722
"nep-22",1999,1788,"NA"
"nep-22",2000,2907,"NA"
"nep-22",2001,2935,"NA"
"nep-22",2002,1990,"NA"
"nep-22",2003,2050,"NA"
"nep-22",2004,1827,"NA"
"nep-22",2005,2425,"NA"
"nep-22",2006,1752,1503
"nep-22",2007,2881,1136
"nep-22",2008,3114,1114
"nep-22",2009,2245,1093
"nep-22",2010,2840,1141
"nep-22",2011,1617,1256
"nep-22",2012,2633,1498
"nep-22",2013,2255,1254
"nep-22",2014,2615,1622
"nep-2021",1995,3536,"NA"
"nep-2021",1996,2822,"NA"
"nep-2021",1997,2038,"NA"
"nep-2021",1998,1713,"NA"
"nep-2021",1999,1152,"NA"
"nep-2021",2000,1778,"NA"
"nep-2021",2001,1833,"NA"
"nep-2021",2002,2674,"NA"
"nep-2021",2003,2953,"NA"
"nep-2021",2004,2443,"NA"
"nep-2021",2005,2469,"NA"
"nep-2021",2006,2523,"NA"
"nep-2021",2007,2419,"NA"
"nep-2021",2008,2980,"NA"
"nep-2021",2009,3145,"NA"
"nep-2021",2010,1793,"NA"
"nep-2021",2011,1237,"NA"
"nep-2021",2012,1189,"NA"
"nep-2021",2013,1387,1624
"nep-2021",2014,1837,2051
"nep-oth-7",1995,423,
"nep-oth-7",1996,669,
"nep-oth-7",1997,355,
"nep-oth-7",1998,593,
"nep-oth-7",1999,338,
"nep-oth-7",2000,253,
"nep-oth-7",2001,371,
"nep-oth-7",2002,257,
"nep-oth-7",2003,202,
"nep-oth-7",2004,183,
"nep-oth-7",2005,195,
"nep-oth-7",2006,285,
"nep-oth-7",2007,209,
"nep-oth-7",2008,323,
"nep-oth-7",2009,326,
"nep-oth-7",2010,366,
"nep-oth-7",2011,123,
"nep-oth-7",2012,353,
"nep-oth-7",2013,204,
"nep-oth-7",2014,174,
"ple-iris",1987,6200,"NA"
"ple-iris",1988,5000,"NA"
"ple-iris",1989,4400,"NA"
"ple-iris",1990,3300,"NA"
"ple-iris",1991,2600,"NA"
"ple-iris",1992,3300,"NA"
"ple-iris",1993,2000,0.59
"ple-iris",1994,2066,0.55
"ple-iris",1995,1874,0.52
"ple-iris",1996,1707,0.55
"ple-iris",1997,1871,0.57
"ple-iris",1998,1765,0.67
"ple-iris",1999,1600,0.68
"ple-iris",2000,1371,0.74
"ple-iris",2001,1473,0.89
"ple-iris",2002,1623,1.04
"ple-iris",2003,1559,1.24
"ple-iris",2004,1771,1.12
"ple-iris",2005,2491,1.2
"ple-iris",2006,2188,1.25
"ple-iris",2007,2548,1.05
"ple-iris",2008,1834,1.21
"ple-iris",2009,1588,1.29
"ple-iris",2010,2938,1.27
"ple-iris",2011,1200,1.55
"ple-iris",2012,1484,1.18
"ple-iris",2013,1020,1.34
"ple-iris",2014,1478,1.51
"ple-7b-c",1908,135,
"ple-7b-c",1909,49,
"ple-7b-c",1910,36,
"ple-7b-c",1911,56,
"ple-7b-c",1912,41,
"ple-7b-c",1913,54,
"ple-7b-c",1914,85,
"ple-7b-c",1915,24,
"ple-7b-c",1916,22,
"ple-7b-c",1917,36,
"ple-7b-c",1918,29,
"ple-7b-c",1919,33,
"ple-7b-c",1920,40,
"ple-7b-c",1921,43,
"ple-7b-c",1922,38,
"ple-7b-c",1923,31,
"ple-7b-c",1924,170,
"ple-7b-c",1925,33,
"ple-7b-c",1926,65,
"ple-7b-c",1927,185,
"ple-7b-c",1928,82,
"ple-7b-c",1929,318,
"ple-7b-c",1930,146,
"ple-7b-c",1931,304,
"ple-7b-c",1932,506,
"ple-7b-c",1933,653,
"ple-7b-c",1934,470,
"ple-7b-c",1935,300,
"ple-7b-c",1936,349,
"ple-7b-c",1937,326,
"ple-7b-c",1938,404,
"ple-7b-c",1939,24,
"ple-7b-c",1940,47,
"ple-7b-c",1941,43,
"ple-7b-c",1942,41,
"ple-7b-c",1943,29,
"ple-7b-c",1944,42,
"ple-7b-c",1945,30,
"ple-7b-c",1946,37,
"ple-7b-c",1947,50,
"ple-7b-c",1948,55,
"ple-7b-c",1949,83,
"ple-7b-c",1950,347,
"ple-7b-c",1951,143,
"ple-7b-c",1952,184,
"ple-7b-c",1953,396,
"ple-7b-c",1954,350,
"ple-7b-c",1955,210,
"ple-7b-c",1956,239,
"ple-7b-c",1957,141,
"ple-7b-c",1958,275,
"ple-7b-c",1959,451,
"ple-7b-c",1960,246,
"ple-7b-c",1961,212,
"ple-7b-c",1962,281,
"ple-7b-c",1963,540,
"ple-7b-c",1964,495,
"ple-7b-c",1965,518,
"ple-7b-c",1966,128,
"ple-7b-c",1967,296,
"ple-7b-c",1968,492,
"ple-7b-c",1969,382,
"ple-7b-c",1970,234,
"ple-7b-c",1971,90,
"ple-7b-c",1972,234,
"ple-7b-c",1973,185,
"ple-7b-c",1974,152,
"ple-7b-c",1975,163,
"ple-7b-c",1976,142,
"ple-7b-c",1977,139,
"ple-7b-c",1978,138,
"ple-7b-c",1979,125,
"ple-7b-c",1980,219,
"ple-7b-c",1981,206,
"ple-7b-c",1982,156,
"ple-7b-c",1983,152,
"ple-7b-c",1984,118,
"ple-7b-c",1985,167,
"ple-7b-c",1986,130,
"ple-7b-c",1987,167,
"ple-7b-c",1988,168,
"ple-7b-c",1989,174,
"ple-7b-c",1990,233,
"ple-7b-c",1991,191,
"ple-7b-c",1992,192,
"ple-7b-c",1993,196,
"ple-7b-c",1994,206,
"ple-7b-c",1995,246,
"ple-7b-c",1996,240,
"ple-7b-c",1997,213,
"ple-7b-c",1998,183,
"ple-7b-c",1999,172,
"ple-7b-c",2000,108,
"ple-7b-c",2001,87,
"ple-7b-c",2002,71,
"ple-7b-c",2003,72,
"ple-7b-c",2004,55,
"ple-7b-c",2005,38,
"ple-7b-c",2006,30,
"ple-7b-c",2007,34,
"ple-7b-c",2008,35,
"ple-7b-c",2009,53,
"ple-7b-c",2010,33,
"ple-7b-c",2011,16,
"ple-7b-c",2012,26,
"ple-7b-c",2013,18,
"ple-7b-c",2014,23,
"ple-7h-k",1993,655,1.919
"ple-7h-k",1994,577,1.702
"ple-7h-k",1995,542,1.729
"ple-7h-k",1996,453,1.781
"ple-7h-k",1997,645,1.933
"ple-7h-k",1998,444,1.63
"ple-7h-k",1999,406,1.699
"ple-7h-k",2000,299,1.47
"ple-7h-k",2001,261,1.291
"ple-7h-k",2002,313,0.925
"ple-7h-k",2003,217,0.728
"ple-7h-k",2004,221,0.605
"ple-7h-k",2005,164,0.556
"ple-7h-k",2006,147,0.457
"ple-7h-k",2007,120,0.35
"ple-7h-k",2008,135,0.37
"ple-7h-k",2009,148,0.504
"ple-7h-k",2010,155,0.542
"ple-7h-k",2011,178,0.498
"ple-7h-k",2012,196,0.546
"ple-7h-k",2013,182,0.564
"ple-7h-k",2014,169,0.623
"pol-celt",1986,10734,
"pol-celt",1987,9569,
"pol-celt",1988,10667,
"pol-celt",1989,6931,
"pol-celt",1990,8389,
"pol-celt",1991,6685,
"pol-celt",1992,6080,
"pol-celt",1993,5983,
